/home/fonwin/f9utws.block/logs/20190828/omstws.log.TwsNew.g5.txt
Count=10000|Abandoned=0|Rejected=0|Sending=10000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
16493|20190828053234.279153|20190828053234.279174|20190828053234.279184|21|10|9|16|17
16495|20190828053234.279165|20190828053234.279179|20190828053234.279186|14|7|12|5|2
16497|20190828053234.279173|20190828053234.279192|20190828053234.279204|19|12|8|13|18
16499|20190828053234.279184|20190828053234.279194|20190828053234.279206|10|12|11|2|2
16501|20190828053234.279192|20190828053234.279210|20190828053234.279221|18|11|8|16|15
16503|20190828053234.279204|20190828053234.279227|20190828053234.279235|23|8|12|17|14
16505|20190828053234.279213|20190828053234.279230|20190828053234.279240|17|10|9|3|5
16507|20190828053234.279222|20190828053234.279241|20190828053234.279249|19|8|9|11|9
16509|20190828053234.279230|20190828053234.279243|20190828053234.279253|13|10|8|2|4
16511|20190828053234.279237|20190828053234.279254|20190828053234.279262|17|8|7|11|9
16513|20190828053234.279244|20190828053234.279263|20190828053234.279273|19|10|7|9|11
16515|20190828053234.279254|20190828053234.279265|20190828053234.279275|11|10|10|2|2
16517|20190828053234.279265|20190828053234.279281|20190828053234.279292|16|11|11|16|17
16519|20190828053234.279274|20190828053234.279297|20190828053234.279305|23|8|9|16|13
16521|20190828053234.279285|20190828053234.279299|20190828053234.279309|14|10|11|2|4
16523|20190828053234.279294|20190828053234.279317|20190828053234.279325|23|8|9|18|16
16525|20190828053234.279307|20190828053234.279320|20190828053234.279329|13|9|13|3|4
16527|20190828053234.279317|20190828053234.279335|20190828053234.279344|18|9|10|15|15
16529|20190828053234.279329|20190828053234.279354|20190828053234.279364|25|10|12|19|20
16531|20190828053234.279341|20190828053234.279356|20190828053234.279366|15|10|12|2|2
16533|20190828053234.279347|20190828053234.279372|20190828053234.279382|25|10|6|16|16
16535|20190828053234.279357|20190828053234.279374|20190828053234.279386|17|12|10|2|4
16537|20190828053234.279363|20190828053234.279379|20190828053234.279388|16|9|6|5|2
16539|20190828053234.279368|20190828053234.279380|20190828053234.279393|12|13|5|1|5
16541|20190828053234.279374|20190828053234.279388|20190828053234.279395|14|7|6|8|2
16543|20190828053234.279381|20190828053234.279390|20190828053234.279400|9|10|7|2|5
16545|20190828053234.279389|20190828053234.279411|20190828053234.279419|22|8|8|21|19
16547|20190828053234.279402|20190828053234.279420|20190828053234.279429|18|9|13|9|10
16549|20190828053234.279409|20190828053234.279422|20190828053234.279431|13|9|7|2|2
16551|20190828053234.279421|20190828053234.279436|20190828053234.279446|15|10|12|14|15
16553|20190828053234.279430|20190828053234.279454|20190828053234.279462|24|8|9|18|16
16555|20190828053234.279447|20190828053234.279462|20190828053234.279469|15|7|17|8|7
16557|20190828053234.279453|20190828053234.279463|20190828053234.279471|10|8|6|1|2
16561|20190828053234.279464|20190828053234.279480|20190828053234.279490|16|10|11|17|19
16566|20190828053234.279474|20190828053234.279497|20190828053234.279505|23|8|10|17|15
16568|20190828053234.279489|20190828053234.279508|20190828053234.279518|19|10|15|11|13
16570|20190828053234.279496|20190828053234.279525|20190828053234.279534|29|9|7|17|16
16572|20190828053234.279507|20190828053234.279528|20190828053234.279538|21|10|11|3|4
16574|20190828053234.279512|20190828053234.279529|20190828053234.279542|17|13|5|1|4
16576|20190828053234.279521|20190828053234.279532|20190828053234.279544|11|12|9|3|2
16578|20190828053234.279533|20190828053234.279548|20190828053234.279559|15|11|12|16|15
16580|20190828053234.279538|20190828053234.279567|20190828053234.279575|29|8|5|19|16
16582|20190828053234.279547|20190828053234.279570|20190828053234.279579|23|9|9|3|4
16584|20190828053234.279552|20190828053234.279571|20190828053234.279581|19|10|5|1|2
16586|20190828053234.279563|20190828053234.279574|20190828053234.279585|11|11|11|3|4
16588|20190828053234.279573|20190828053234.279589|20190828053234.279597|16|8|10|15|12
16590|20190828053234.279580|20190828053234.279597|20190828053234.279604|17|7|7|8|7
16593|20190828053234.279591|20190828053234.279600|20190828053234.279609|9|9|11|3|5
16600|20190828053234.279599|20190828053234.279615|20190828053234.279622|16|7|8|15|13
16602|20190828053234.279609|20190828053234.279625|20190828053234.279633|16|8|10|10|11
16604|20190828053234.279621|20190828053234.279644|20190828053234.279652|23|8|12|19|19
16606|20190828053234.279629|20190828053234.279646|20190828053234.279653|17|7|8|2|1
16608|20190828053234.279638|20190828053234.279660|20190828053234.279668|22|8|9|14|15
16610|20190828053234.279647|20190828053234.279663|20190828053234.279670|16|7|9|3|2
16612|20190828053234.279656|20190828053234.279669|20190828053234.279671|13|2|9|6|1
16614|20190828053234.279667|20190828053234.279682|20190828053234.279690|15|8|11|13|19
16616|20190828053234.279673|20190828053234.279692|20190828053234.279707|19|15|6|10|17
16618|20190828053234.279685|20190828053234.279694|20190828053234.279709|9|15|12|2|2
16621|20190828053234.279692|20190828053234.279724|20190828053234.279729|32|5|7|30|20
16627|20190828053234.279716|20190828053234.279741|20190828053234.279749|25|8|24|17|20
16629|20190828053234.279727|20190828053234.279745|20190828053234.279751|18|6|11|4|2
16632|20190828053234.279737|20190828053234.279748|20190828053234.279753|11|5|10|3|2
16634|20190828053234.279748|20190828053234.279761|20190828053234.279768|13|7|11|13|15
16637|20190828053234.279753|20190828053234.279780|20190828053234.279787|27|7|5|19|19
16639|20190828053234.279762|20190828053234.279782|20190828053234.279789|20|7|9|2|2
16643|20190828053234.279773|20190828053234.279792|20190828053234.279800|19|8|11|10|11
16645|20190828053234.279785|20190828053234.279806|20190828053234.279814|21|8|12|14|14
16647|20190828053234.279795|20190828053234.279813|20190828053234.279818|18|5|10|7|4
16649|20190828053234.279805|20190828053234.279815|20190828053234.279820|10|5|10|2|2
16652|20190828053234.279816|20190828053234.279832|20190828053234.279836|16|4|11|17|16
16656|20190828053234.279826|20190828053234.279842|20190828053234.279850|16|8|10|10|14
16658|20190828053234.279838|20190828053234.279852|20190828053234.279859|14|7|12|10|9
16660|20190828053234.279845|20190828053234.279869|20190828053234.279877|24|8|7|17|18
16662|20190828053234.279856|20190828053234.279872|20190828053234.279879|16|7|11|3|2
16664|20190828053234.279863|20190828053234.279884|20190828053234.279892|21|8|7|12|13
16666|20190828053234.279872|20190828053234.279887|20190828053234.279893|15|6|9|3|1
16668|20190828053234.279881|20190828053234.279904|20190828053234.279912|23|8|9|17|19
16670|20190828053234.279898|20190828053234.279918|20190828053234.279926|20|8|17|14|14
16672|20190828053234.279907|20190828053234.279920|20190828053234.279927|13|7|9|2|1
16674|20190828053234.279915|20190828053234.279935|20190828053234.279943|20|8|8|15|16
16676|20190828053234.279930|20190828053234.279953|20190828053234.279961|23|8|15|18|18
16678|20190828053234.279941|20190828053234.279961|20190828053234.279968|20|7|11|8|7
16680|20190828053234.279951|20190828053234.279963|20190828053234.279970|12|7|10|2|2
16682|20190828053234.279963|20190828053234.279981|20190828053234.279989|18|8|12|18|19
16684|20190828053234.279976|20190828053234.279996|20190828053234.280004|20|8|13|15|15
16686|20190828053234.279991|20190828053234.280018|20190828053234.280025|27|7|15|22|21
16688|20190828053234.280008|20190828053234.280020|20190828053234.280027|12|7|17|2|2
16690|20190828053234.280018|20190828053234.280038|20190828053234.280046|20|8|10|18|19
16692|20190828053234.280028|20190828053234.280055|20190828053234.280063|27|8|10|17|17
16694|20190828053234.280037|20190828053234.280058|20190828053234.280065|21|7|9|3|2
16696|20190828053234.280042|20190828053234.280059|20190828053234.280067|17|8|5|1|2
16698|20190828053234.280053|20190828053234.280076|20190828053234.280084|23|8|11|17|17
16700|20190828053234.280066|20190828053234.280078|20190828053234.280085|12|7|13|2|1
16702|20190828053234.280076|20190828053234.280093|20190828053234.280101|17|8|10|15|16
16704|20190828053234.280088|20190828053234.280109|20190828053234.280117|21|8|12|16|16
16706|20190828053234.280102|20190828053234.280138|20190828053234.280146|36|8|14|29|29
16708|20190828053234.280113|20190828053234.280140|20190828053234.280147|27|7|11|2|1
16710|20190828053234.280123|20190828053234.280157|20190828053234.280165|34|8|10|17|18
16712|20190828053234.280147|20190828053234.280160|20190828053234.280167|13|7|24|3|2
16714|20190828053234.280157|20190828053234.280177|20190828053234.280184|20|7|10|17|17
16716|20190828053234.280169|20190828053234.280179|20190828053234.280186|10|7|12|2|2
16718|20190828053234.280176|20190828053234.280195|20190828053234.280203|19|8|7|16|17
16720|20190828053234.280190|20190828053234.280204|20190828053234.280212|14|8|14|9|9
16722|20190828053234.280201|20190828053234.280215|20190828053234.280223|14|8|11|11|11
16724|20190828053234.280208|20190828053234.280231|20190828053234.280239|23|8|7|16|16
16726|20190828053234.280219|20190828053234.280234|20190828053234.280240|15|6|11|3|1
16728|20190828053234.280225|20190828053234.280247|20190828053234.280255|22|8|6|13|15
16730|20190828053234.280234|20190828053234.280250|20190828053234.280256|16|6|9|3|1
16732|20190828053234.280244|20190828053234.280256|20190828053234.280264|12|8|10|6|8
16734|20190828053234.280255|20190828053234.280269|20190828053234.280277|14|8|11|13|13
16736|20190828053234.280260|20190828053234.280279|20190828053234.280286|19|7|5|10|9
16738|20190828053234.280272|20190828053234.280281|20190828053234.280292|9|11|12|2|6
16740|20190828053234.280280|20190828053234.280298|20190828053234.280306|18|8|8|17|14
16742|20190828053234.280290|20190828053234.280311|20190828053234.280322|21|11|10|13|16
16744|20190828053234.280301|20190828053234.280314|20190828053234.280324|13|10|11|3|2
16746|20190828053234.280308|20190828053234.280321|20190828053234.280328|13|7|7|7|4
16748|20190828053234.280316|20190828053234.280334|20190828053234.280342|18|8|8|13|14
16750|20190828053234.280324|20190828053234.280337|20190828053234.280346|13|9|8|3|4
16752|20190828053234.280330|20190828053234.280343|20190828053234.280348|13|5|6|6|2
16754|20190828053234.280338|20190828053234.280374|20190828053234.280383|36|9|8|31|35
16756|20190828053234.280346|20190828053234.280376|20190828053234.280385|30|9|8|2|2
16758|20190828053234.280354|20190828053234.280390|20190828053234.280400|36|10|8|14|15
16760|20190828053234.280372|20190828053234.280393|20190828053234.280402|21|9|18|3|2
16762|20190828053234.280377|20190828053234.280393|20190828053234.280405|16|12|5|0|3
16764|20190828053234.280386|20190828053234.280396|20190828053234.280407|10|11|9|3|2
16766|20190828053234.280397|20190828053234.280412|20190828053234.280424|15|12|11|16|17
16768|20190828053234.280407|20190828053234.280443|20190828053234.280451|36|8|10|31|27
16770|20190828053234.280422|20190828053234.280445|20190828053234.280455|23|10|15|2|4
16772|20190828053234.280429|20190828053234.280446|20190828053234.280456|17|10|7|1|1
16774|20190828053234.280439|20190828053234.280449|20190828053234.280460|10|11|10|3|4
16776|20190828053234.280451|20190828053234.280468|20190828053234.280476|17|8|12|19|16
16778|20190828053234.280460|20190828053234.280486|20190828053234.280496|26|10|9|18|20
16780|20190828053234.280473|20190828053234.280489|20190828053234.280498|16|9|13|3|2
16782|20190828053234.280482|20190828053234.280495|20190828053234.280502|13|7|9|6|4
16784|20190828053234.280493|20190828053234.280507|20190828053234.280515|14|8|11|12|13
16786|20190828053234.280499|20190828053234.280517|20190828053234.280527|18|10|6|10|12
16788|20190828053234.280510|20190828053234.280526|20190828053234.280533|16|7|11|9|6
16790|20190828053234.280519|20190828053234.280529|20190828053234.280537|10|8|9|3|4
16792|20190828053234.280527|20190828053234.280545|20190828053234.280552|18|7|8|16|15
16794|20190828053234.280540|20190828053234.280554|20190828053234.280564|14|10|13|9|12
16796|20190828053234.280550|20190828053234.280564|20190828053234.280572|14|8|10|10|8
16798|20190828053234.280558|20190828053234.280578|20190828053234.280588|20|10|8|14|16
16800|20190828053234.280567|20190828053234.280580|20190828053234.280589|13|9|9|2|1
16802|20190828053234.280573|20190828053234.280592|20190828053234.280602|19|10|6|12|13
16804|20190828053234.280582|20190828053234.280594|20190828053234.280604|12|10|9|2|2
16806|20190828053234.280589|20190828053234.280609|20190828053234.280619|20|10|7|15|15
16808|20190828053234.280602|20190828053234.280620|20190828053234.280629|18|9|13|11|10
16810|20190828053234.280608|20190828053234.280624|20190828053234.280631|16|7|6|4|2
16812|20190828053234.280619|20190828053234.280636|20190828053234.280646|17|10|11|12|15
16814|20190828053234.280629|20190828053234.280639|20190828053234.280648|10|9|10|3|2
16816|20190828053234.280636|20190828053234.280655|20190828053234.280665|19|10|7|16|17
16818|20190828053234.280647|20190828053234.280657|20190828053234.280667|10|10|11|2|2
16820|20190828053234.280655|20190828053234.280674|20190828053234.280696|19|22|8|17|29
16822|20190828053234.280666|20190828053234.280676|20190828053234.280699|10|23|11|2|3
16824|20190828053234.280673|20190828053234.280705|20190828053234.280720|32|15|7|29|21
16826|20190828053234.280685|20190828053234.280708|20190828053234.280722|23|14|12|3|2
16828|20190828053234.280697|20190828053234.280717|20190828053234.280726|20|9|12|9|4
16831|20190828053234.280708|20190828053234.280728|20190828053234.280736|20|8|11|11|10
16833|20190828053234.280719|20190828053234.280730|20190828053234.280740|11|10|11|2|4
16839|20190828053234.280728|20190828053234.280747|20190828053234.280755|19|8|9|17|15
16841|20190828053234.280741|20190828053234.280754|20190828053234.280760|13|6|13|7|5
16843|20190828053234.280752|20190828053234.280766|20190828053234.280774|14|8|11|12|14
16845|20190828053234.280758|20190828053234.280780|20190828053234.280798|22|18|6|14|24
16847|20190828053234.280769|20190828053234.280802|20190828053234.280809|33|7|11|22|11
16850|20190828053234.280780|20190828053234.280812|20190828053234.280820|32|8|11|10|11
16852|20190828053234.280802|20190828053234.280814|20190828053234.280822|12|8|22|2|2
16859|20190828053234.280814|20190828053234.280831|20190828053234.280841|17|10|12|17|19
16861|20190828053234.280823|20190828053234.280849|20190828053234.280860|26|11|9|18|19
16863|20190828053234.280834|20190828053234.280852|20190828053234.280862|18|10|11|3|2
16865|20190828053234.280843|20190828053234.280864|20190828053234.280874|21|10|9|12|12
16867|20190828053234.280852|20190828053234.280866|20190828053234.280876|14|10|9|2|2
16869|20190828053234.280860|20190828053234.280877|20190828053234.280885|17|8|8|11|9
16871|20190828053234.280867|20190828053234.280891|20190828053234.280899|24|8|7|14|14
16873|20190828053234.280876|20190828053234.280893|20190828053234.280901|17|8|9|2|2
16875|20190828053234.280880|20190828053234.280894|20190828053234.280903|14|9|4|1|2
16877|20190828053234.280887|20190828053234.280902|20190828053234.280908|15|6|7|8|5
16879|20190828053234.280894|20190828053234.280918|20190828053234.280926|24|8|7|16|18
16881|20190828053234.280903|20190828053234.280921|20190828053234.280928|18|7|9|3|2
16883|20190828053234.280914|20190828053234.280927|20190828053234.280935|13|8|11|6|7
16891|20190828053234.280926|20190828053234.280943|20190828053234.280952|17|9|12|16|17
16893|20190828053234.280931|20190828053234.280961|20190828053234.280969|30|8|5|18|17
16895|20190828053234.280942|20190828053234.280963|20190828053234.280971|21|8|11|2|2
16897|20190828053234.280946|20190828053234.280964|20190828053234.280973|18|9|4|1|2
16899|20190828053234.280957|20190828053234.280968|20190828053234.280975|11|7|11|4|2
16901|20190828053234.280968|20190828053234.280982|20190828053234.280988|14|6|11|14|13
16904|20190828053234.280974|20190828053234.280992|20190828053234.280997|18|5|6|10|9
16906|20190828053234.280985|20190828053234.280993|20190828053234.280999|8|6|11|1|2
16910|20190828053234.280993|20190828053234.281010|20190828053234.281022|17|12|8|17|23
16912|20190828053234.281003|20190828053234.281026|20190828053234.281035|23|9|10|16|13
16914|20190828053234.281013|20190828053234.281029|20190828053234.281039|16|10|10|3|4
16916|20190828053234.281022|20190828053234.281035|20190828053234.281041|13|6|9|6|2
16921|20190828053234.281033|20190828053234.281063|20190828053234.281074|30|11|11|28|33
16923|20190828053234.281039|20190828053234.281065|20190828053234.281077|26|12|6|2|3
16925|20190828053234.281048|20190828053234.281066|20190828053234.281079|18|13|9|1|2
16927|20190828053234.281059|20190828053234.281080|20190828053234.281088|21|8|11|14|9
16929|20190828053234.281068|20190828053234.281083|20190828053234.281091|15|8|9|3|3
16931|20190828053234.281076|20190828053234.281090|20190828053234.281096|14|6|8|7|5
16933|20190828053234.281087|20190828053234.281101|20190828053234.281108|14|7|11|11|12
16935|20190828053234.281093|20190828053234.281109|20190828053234.281117|16|8|6|8|9
16937|20190828053234.281103|20190828053234.281112|20190828053234.281119|9|7|10|3|2
16939|20190828053234.281111|20190828053234.281126|20190828053234.281134|15|8|8|14|15
16941|20190828053234.281121|20190828053234.281144|20190828053234.281152|23|8|10|18|18
16943|20190828053234.281133|20190828053234.281146|20190828053234.281154|13|8|12|2|2
16945|20190828053234.281145|20190828053234.281158|20190828053234.281166|13|8|12|12|12
16947|20190828053234.281158|20190828053234.281176|20190828053234.281184|18|8|13|18|18
16949|20190828053234.281170|20190828053234.281186|20190828053234.281193|16|7|12|10|9
16951|20190828053234.281179|20190828053234.281195|20190828053234.281202|16|7|9|9|9
16953|20190828053234.281187|20190828053234.281197|20190828053234.281208|10|11|8|2|6
16955|20190828053234.281196|20190828053234.281214|20190828053234.281222|18|8|9|17|14
16957|20190828053234.281208|20190828053234.281231|20190828053234.281239|23|8|12|17|17
16959|20190828053234.281217|20190828053234.281233|20190828053234.281241|16|8|9|2|2
16961|20190828053234.281223|20190828053234.281240|20190828053234.281247|17|7|6|7|6
16963|20190828053234.281227|20190828053234.281242|20190828053234.281249|15|7|4|2|2
16965|20190828053234.281234|20190828053234.281244|20190828053234.281251|10|7|7|2|2
16967|20190828053234.281242|20190828053234.281257|20190828053234.281264|15|7|8|13|13
16969|20190828053234.281252|20190828053234.281275|20190828053234.281283|23|8|10|18|19
16971|20190828053234.281270|20190828053234.281295|20190828053234.281303|25|8|18|20|20
16973|20190828053234.281279|20190828053234.281298|20190828053234.281305|19|7|9|3|2
16975|20190828053234.281287|20190828053234.281305|20190828053234.281313|18|8|8|7|8
16977|20190828053234.281298|20190828053234.281307|20190828053234.281315|9|8|11|2|2
16979|20190828053234.281306|20190828053234.281318|20190828053234.281326|12|8|8|11|11
16981|20190828053234.281311|20190828053234.281336|20190828053234.281344|25|8|5|18|18
16983|20190828053234.281320|20190828053234.281339|20190828053234.281346|19|7|9|3|2
16985|20190828053234.281331|20190828053234.281344|20190828053234.281348|13|4|11|5|2
16987|20190828053234.281343|20190828053234.281358|20190828053234.281365|15|7|12|14|17
16989|20190828053234.281350|20190828053234.281367|20190828053234.281375|17|8|7|9|10
16991|20190828053234.281363|20190828053234.281378|20190828053234.281385|15|7|13|11|10
16993|20190828053234.281370|20190828053234.281394|20190828053234.281410|24|16|7|16|25
16995|20190828053234.281381|20190828053234.281405|20190828053234.281412|24|7|11|11|2
16997|20190828053234.281386|20190828053234.281409|20190828053234.281414|23|5|5|4|2
16999|20190828053234.281390|20190828053234.281419|20190828053234.281427|29|8|4|10|13
17001|20190828053234.281411|20190828053234.281422|20190828053234.281429|11|7|21|3|2
17003|20190828053234.281419|20190828053234.281437|20190828053234.281444|18|7|8|15|15
17005|20190828053234.281431|20190828053234.281447|20190828053234.281454|16|7|12|10|10
17007|20190828053234.281442|20190828053234.281454|20190828053234.281462|12|8|11|7|8
17009|20190828053234.281450|20190828053234.281472|20190828053234.281480|22|8|8|18|18
17011|20190828053234.281464|20190828053234.281487|20190828053234.281496|23|9|14|15|16
17013|20190828053234.281475|20190828053234.281490|20190828053234.281497|15|7|11|3|1
17015|20190828053234.281484|20190828053234.281507|20190828053234.281515|23|8|9|17|18
17017|20190828053234.281498|20190828053234.281519|20190828053234.281527|21|8|14|12|12
17019|20190828053234.281506|20190828053234.281528|20190828053234.281536|22|8|8|9|9
17021|20190828053234.281519|20190828053234.281530|20190828053234.281538|11|8|13|2|2
17023|20190828053234.281529|20190828053234.281546|20190828053234.281557|17|11|10|16|19
17025|20190828053234.281538|20190828053234.281562|20190828053234.281571|24|9|9|16|14
17027|20190828053234.281549|20190828053234.281565|20190828053234.281576|16|11|11|3|5
17029|20190828053234.281559|20190828053234.281581|20190828053234.281589|22|8|10|16|13
17031|20190828053234.281572|20190828053234.281583|20190828053234.281593|11|10|13|2|4
17033|20190828053234.281581|20190828053234.281598|20190828053234.281607|17|9|9|15|14
17035|20190828053234.281593|20190828053234.281615|20190828053234.281627|22|12|12|17|20
17037|20190828053234.281602|20190828053234.281617|20190828053234.281629|15|12|9|2|2
17039|20190828053234.281609|20190828053234.281624|20190828053234.281633|15|9|7|7|4
17041|20190828053234.281618|20190828053234.281625|20190828053234.281635|7|10|9|1|2
17043|20190828053234.281625|20190828053234.281642|20190828053234.281652|17|10|7|17|17
17045|20190828053234.281634|20190828053234.281658|20190828053234.281667|24|9|9|16|15
17047|20190828053234.281645|20190828053234.281661|20190828053234.281671|16|10|11|3|4
17049|20190828053234.281655|20190828053234.281666|20190828053234.281673|11|7|10|5|2
17051|20190828053234.281665|20190828053234.281679|20190828053234.281689|14|10|10|13|16
17053|20190828053234.281670|20190828053234.281686|20190828053234.281692|16|6|5|7|3
17055|20190828053234.281681|20190828053234.281697|20190828053234.281707|16|10|11|11|15
17057|20190828053234.281689|20190828053234.281700|20190828053234.281710|11|10|8|3|3
17059|20190828053234.281697|20190828053234.281715|20190828053234.281726|18|11|8|15|16
17061|20190828053234.281709|20190828053234.281722|20190828053234.281728|13|6|12|7|2
17063|20190828053234.281720|20190828053234.281734|20190828053234.281744|14|10|11|12|16
17065|20190828053234.281726|20190828053234.281744|20190828053234.281751|18|7|6|10|7
17067|20190828053234.281737|20190828053234.281747|20190828053234.281757|10|10|11|3|6
17069|20190828053234.281745|20190828053234.281763|20190828053234.281771|18|8|8|16|14
17071|20190828053234.281755|20190828053234.281779|20190828053234.281790|24|11|10|16|19
17073|20190828053234.281767|20190828053234.281782|20190828053234.281792|15|10|12|3|2
17075|20190828053234.281776|20190828053234.281798|20190828053234.281808|22|10|9|16|16
17077|20190828053234.281791|20190828053234.281808|20190828053234.281817|17|9|15|10|9
17079|20190828053234.281796|20190828053234.281821|20190828053234.281829|25|8|5|13|12
17081|20190828053234.281808|20190828053234.281823|20190828053234.281835|15|12|12|2|6
17083|20190828053234.281821|20190828053234.281838|20190828053234.281845|17|7|13|15|10
17088|20190828053234.281832|20190828053234.281855|20190828053234.281862|23|7|11|17|17
17091|20190828053234.281841|20190828053234.281857|20190828053234.281866|16|9|9|2|4
17094|20190828053234.281849|20190828053234.281868|20190828053234.281878|19|10|8|11|12
17096|20190828053234.281857|20190828053234.281870|20190828053234.281880|13|10|8|2|2
17098|20190828053234.281864|20190828053234.281877|20190828053234.281884|13|7|7|7|4
17100|20190828053234.281872|20190828053234.281886|20190828053234.281894|14|8|8|9|10
17102|20190828053234.281883|20190828053234.281895|20190828053234.281906|12|11|11|9|12
17104|20190828053234.281893|20190828053234.281905|20190828053234.281912|12|7|10|10|6
17106|20190828053234.281899|20190828053234.281923|20190828053234.281934|24|11|6|18|22
17108|20190828053234.281911|20190828053234.281926|20190828053234.281936|15|10|12|3|2
17110|20190828053234.281917|20190828053234.281943|20190828053234.281953|26|10|6|17|17
17112|20190828053234.281927|20190828053234.281945|20190828053234.281955|18|10|10|2|2
17114|20190828053234.281937|20190828053234.281954|20190828053234.281962|17|8|10|9|7
17116|20190828053234.281947|20190828053234.281964|20190828053234.281971|17|7|10|10|9
17118|20190828053234.281957|20190828053234.281966|20190828053234.281975|9|9|10|2|4
17123|20190828053234.281964|20190828053234.281974|20190828053234.281980|10|6|7|8|5
17128|20190828053234.281971|20190828053234.281995|20190828053234.282008|24|13|7|21|28
17130|20190828053234.281979|20190828053234.281999|20190828053234.282010|20|11|8|4|2
17132|20190828053234.281985|20190828053234.282011|20190828053234.282023|26|12|6|12|13
17134|20190828053234.281989|20190828053234.282014|20190828053234.282025|25|11|4|3|2
17136|20190828053234.281995|20190828053234.282015|20190828053234.282030|20|15|6|1|5
17138|20190828053234.281998|20190828053234.282016|20190828053234.282034|18|18|3|1|4
17140|20190828053234.282009|20190828053234.282020|20190828053234.282037|11|17|11|4|3
17142|20190828053234.282020|20190828053234.282031|20190828053234.282040|11|9|11|11|3
17144|20190828053234.282027|20190828053234.282048|20190828053234.282056|21|8|7|17|16
17146|20190828053234.282034|20190828053234.282050|20190828053234.282058|16|8|7|2|2
17148|20190828053234.282045|20190828053234.282079|20190828053234.282087|34|8|11|29|29
17150|20190828053234.282059|20190828053234.282082|20190828053234.282089|23|7|14|3|2
17154|20190828053234.282079|20190828053234.282098|20190828053234.282105|19|7|20|16|16
17160|20190828053234.282092|20190828053234.282116|20190828053234.282124|24|8|13|18|19
17162|20190828053234.282101|20190828053234.282118|20190828053234.282126|17|8|9|2|2
17164|20190828053234.282109|20190828053234.282124|20190828053234.282128|15|4|8|6|2
17166|20190828053234.282119|20190828053234.282126|20190828053234.282130|7|4|10|2|2
17168|20190828053234.282126|20190828053234.282140|20190828053234.282148|14|8|7|14|18
17173|20190828053234.282139|20190828053234.282170|20190828053234.282182|31|12|13|30|34
17175|20190828053234.282163|20190828053234.282189|20190828053234.282197|26|8|24|19|15
17177|20190828053234.282173|20190828053234.282191|20190828053234.282199|18|8|10|2|2
17179|20190828053234.282182|20190828053234.282201|20190828053234.282209|19|8|9|10|10
17181|20190828053234.282192|20190828053234.282203|20190828053234.282211|11|8|10|2|2
17183|20190828053234.282198|20190828053234.282214|20190828053234.282221|16|7|6|11|10
17185|20190828053234.282204|20190828053234.282216|20190828053234.282223|12|7|6|2|2
17187|20190828053234.282215|20190828053234.282235|20190828053234.282246|20|11|11|19|23
17189|20190828053234.282224|20190828053234.282242|20190828053234.282248|18|6|9|7|2
17191|20190828053234.282237|20190828053234.282243|20190828053234.282252|6|9|13|1|4
17193|20190828053234.282244|20190828053234.282253|20190828053234.282261|9|8|7|10|9
17195|20190828053234.282251|20190828053234.282267|20190828053234.282275|16|8|7|14|14
17197|20190828053234.282265|20190828053234.282283|20190828053234.282291|18|8|14|16|16
17199|20190828053234.282278|20190828053234.282302|20190828053234.282310|24|8|13|19|19
17201|20190828053234.282293|20190828053234.282304|20190828053234.282312|11|8|15|2|2
17203|20190828053234.282302|20190828053234.282321|20190828053234.282328|19|7|9|17|16
17205|20190828053234.282315|20190828053234.282340|20190828053234.282348|25|8|13|19|20
17207|20190828053234.282324|20190828053234.282343|20190828053234.282350|19|7|9|3|2
17209|20190828053234.282331|20190828053234.282348|20190828053234.282352|17|4|7|5|2
17211|20190828053234.282335|20190828053234.282349|20190828053234.282353|14|4|4|1|1
17213|20190828053234.282342|20190828053234.282360|20190828053234.282366|18|6|7|11|13
17215|20190828053234.282350|20190828053234.282362|20190828053234.282368|12|6|8|2|2
17221|20190828053234.282359|20190828053234.282378|20190828053234.282386|19|8|9|16|18
17223|20190828053234.282372|20190828053234.282387|20190828053234.282394|15|7|13|9|8
17225|20190828053234.282384|20190828053234.282401|20190828053234.282409|17|8|12|14|15
17227|20190828053234.282390|20190828053234.282415|20190828053234.282423|25|8|6|14|14
17229|20190828053234.282400|20190828053234.282418|20190828053234.282425|18|7|10|3|2
17231|20190828053234.282403|20190828053234.282419|20190828053234.282427|16|8|3|1|2
17233|20190828053234.282411|20190828053234.282423|20190828053234.282429|12|6|8|4|2
17235|20190828053234.282419|20190828053234.282441|20190828053234.282448|22|7|8|18|19
17237|20190828053234.282430|20190828053234.282443|20190828053234.282450|13|7|11|2|2
17239|20190828053234.282442|20190828053234.282460|20190828053234.282468|18|8|12|17|18
17241|20190828053234.282452|20190828053234.282476|20190828053234.282484|24|8|10|16|16
17243|20190828053234.282463|20190828053234.282479|20190828053234.282486|16|7|11|3|2
17245|20190828053234.282472|20190828053234.282485|20190828053234.282488|13|3|9|6|2
17247|20190828053234.282483|20190828053234.282507|20190828053234.282515|24|8|11|22|27
17249|20190828053234.282489|20190828053234.282521|20190828053234.282528|32|7|6|14|13
17251|20190828053234.282509|20190828053234.282523|20190828053234.282530|14|7|20|2|2
17253|20190828053234.282517|20190828053234.282530|20190828053234.282538|13|8|8|7|8
17255|20190828053234.282525|20190828053234.282549|20190828053234.282557|24|8|8|19|19
